Compound,Compound_ID,Accepted,Adducts,Formula,Score,Fragmentation_Score,Mass_Error_ppm,Isotope_Similarity,Theoretical_Isotope_Distribution,Link,Description,Neutral_mass_Da,mz,Charge,Retention_time_min,Reason_of_identification,Number_of_identifications,Maximum_score,Second_highest_score,HYG_001,HYG_002,HYG_003,HYG_004,HYG_005,HYG_006,HYG_008,HYG_009,HYG_010,HYG_011,HYG_012,HYG_013,HYG_014,HYG_015,HYG_016,HYG_017,HYG_018,HYG_019,HYG_020,HYG_021,HYG_022,HYG_023,HYG_024,HYG_025,HYG_026,HYG_027,HYG_028,HYG_029,HYG_030,HYG_031,HYG_032,HYG_033,HYG_034,HYG_035,HYG_036,HYG_037,HYG_038,HYG_039,HYG_040,HYG_041,HYG_042,HYG_043,HYG_044,HYG_045,HYG_046,HYG_047,HYG_048,HYG_049,HYG_050,HYG_051,HYG_052,HYG_053,HYG_054,HYG_055,HYG_056,HYG_057,HYG_058,HYG_059,HYG_060,HYG_061
1.51_464.3910m/z,CSID21169241,*,M+NH4,C28H50O2Si,35.9,0.275,-1.768468221,81.46683978,100 - 36 - 9.96 - 1.86 - 0.248,http://nonlinear.com/redirect/outbound?p=chemspider&param=21169241,"{[(3R,7R)-4-(Benzyloxy)-3,7,11-trimethyl-10-dodecen-1-yl]oxy}(dimethyl)(2-methyl-2-propanyl)silane",NA,464.3910432,1,1.5127,Only identification found,1,35.9,35.9,0,0,0,0,0,0,0,0.739332236,0,0,0,0,0.022166952,340.6458856,0,0,0,0,0,0,0,0,0,0,0,2.578384198,0,0,0.856679275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.93612995,0,0,0,0,0,212.5191803
1.44_465.4205m/z,CSID8486510,*,M+H-H2O,C32H54N2O,36.7,0,0.415808388,83.87746531,100 - 36 - 6.5 - 0.785,http://nonlinear.com/redirect/outbound?p=chemspider&param=8486510,Behenic acid tryptamide,NA,465.4205263,1,1.439466667,Only identification found,1,36.7,36.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012721135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.9389734,0,0,0,0,0,0
1.43_466.3516m/z,CSID35032583,*,M+Na,C25H49NO5,39.1,12.3,2.951513301,86.86431837,100 - 28.2 - 4.85 - 0.621,http://nonlinear.com/redirect/outbound?p=chemspider&param=35032583,3-[(12-Hydroxyoctadecanoyl)oxy]-4-(trimethylammonio)butanoate,NA,466.3516033,1,1.431866667,Only identification found,1,39.1,39.1,1130.084377,3.400504173,964.7756672,1098.227486,0.789808148,0,512.7955735,0,84.07919976,1140.856377,0,0,36.32052104,0,117.040451,37.20327086,0,418.5699485,243.6952692,0,0,752.09053,903.8344022,0.010257354,0,1161.95216,389.9940717,0.614771223,999.4008577,24.8836699,27.65534529,1290.034937,11.07853912,258.1210635,7.407137019,36.89852223,0,0.159992197,353.2815663,0,531.2814049,100.425329,0,14.87412966,376.4284422,115.6149359,370.3971575,0,5.43129189829655e-05,58.32685335,59.68594436,0,0.132973983,70.31840649,2.149919807,54.58312592,103.6768757,382.9267593,472.2153561,0
1.43_895.5721m/z,CSID65324919,*,2M+H,C25H41NO4Si,29.4,5.67,4.332426815,46.1319639,100 - 33.1 - 9.38 - 1.73 - 0.236,http://nonlinear.com/redirect/outbound?p=chemspider&param=65324919,2-[2-(Benzyl{2-[(triisopropylsilyl)oxy]ethyl}amino)-2-oxoethyl]-4-pentenoic acid,NA,895.5721221,1,1.42805,Only identification found,1,29.4,29.4,10777.52064,16961.76903,17605.10418,9447.366511,32425.3627,19759.91407,13527.75119,22061.35101,39840.65536,14962.86595,49763.17882,8202.549694,3087.600538,0,19775.27638,37846.08735,15884.87239,24794.60296,11897.45851,4709.201846,42346.80326,20438.71124,18160.19006,9347.286146,9410.612602,10184.96245,16261.9177,8452.251735,11671.55909,13739.40063,10334.80074,173.8388886,24938.42316,12653.07121,4408.53942,43827.19109,47552.93606,22749.71171,12529.66213,8917.061975,18327.0949,16890.60601,15294.48583,20449.73037,30329.85106,55004.8417,30853.14095,41075.48089,30911.51548,13012.43582,8214.002224,8712.995743,6814.276328,9752.132476,5998.046516,16724.82665,5721.32777,9145.669663,8453.978539,6210.383128
1.42_496.5448m/z,CSID474943,*,M+NH4,C33H66O,33.7,0.253,-0.865037186,69.45681383,100 - 36.5 - 6.67 - 0.816,http://nonlinear.com/redirect/outbound?p=chemspider&param=474943,Tritriacontan-3-one,NA,496.5447786,1,1.42425,Only identification found,1,33.7,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,6706.430481,0,0,0,0,0,12.07940674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41_633.0558m/z,CSID24603791,*,2M+H,C16H4N4O4,37,0,3.228580953,88.90626519,100 - 19 - 2.52 - 0.252,http://nonlinear.com/redirect/outbound?p=chemspider&param=24603791,"1,3,6,8-Tetraoxo-1,2,3,6,7,8-hexahydrobenzo[lmn][3,8]phenanthroline-4,9-dicarbonitrile",NA,633.055827,1,1.409033333,Only identification found,1,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.89126587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.37_807.1878m/z,CSID389700,*,2M+H,C13H18N5O8P,36.3,0.0743,2.395651257,84.06969519,100 - 16.4 - 2.91 - 0.33,http://nonlinear.com/redirect/outbound?p=chemspider&param=389700,propanoyl-AMP,NA,807.1878058,1,1.3748,Only identification found,1,36.3,36.3,1805.491933,1594.429349,1323.670241,1328.637065,1683.117658,149.9411616,1165.140517,1944.542991,1332.745864,1452.070284,1237.202504,291.960629,150.653317,0,1485.056771,1832.106182,197.2068022,980.8487981,2819.813768,0,1419.769927,1715.710102,944.7906641,16.14050341,935.4532241,1202.415609,1192.648986,129.3712096,652.4671001,301.7123675,1044.246586,0,384.7286928,1192.103896,353.6723175,355.6184889,1906.855833,332.1463639,1605.411852,0,1741.246974,1588.584213,2216.835549,870.5985718,825.2049134,2688.603428,1525.315884,1191.774362,801.5298669,1217.589548,0,301.0630146,845.7902151,98.52540357,161.6919114,100.2366333,0,1164.228708,1260.030108,0
1.37_512.3398m/z,CSID28475308,*,M+H-H2O,C32H43N5O2,37.6,22.3,2.752875959,68.96382388,100 - 37 - 7.07 - 0.928,http://nonlinear.com/redirect/outbound?p=chemspider&param=28475308,"N-phenyl-2,5-bis[4-(pyrrolidin-1-yl)piperidine-1-carbonyl]aniline",NA,512.339845,1,1.3672,Only identification found,1,37.6,37.6,14.72084136,0,2.355811578,2.895958192,0,0,0,113.7952012,0,0,0,0,0,0,0,17.55526823,0,0,73.9926631,42.14501422,0,0,0,95.31238071,0,0,0,0,0,0,0,22.2524263,0,0,30.06051629,110.734408,0,0,16.01378588,0,55.25467706,11.72875207,0,14.46168929,0,0,5.845485527,0,0,0,0.888909188,0,0,0,0,0,8306.232162,0,0,0.320222298
1.36_797.1764m/z,CSID30777623,*,M+H,C34H36O22,33.9,0.073,-0.858066737,70.61426547,100 - 38 - 11.6 - 2.56 - 0.488,http://nonlinear.com/redirect/outbound?p=chemspider&param=30777623,"4-({[(2R,3R)-7-(β-D-Glucopyranosyloxy)-5-hydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromen-3-yl]oxy}carbonyl)-2,6-dihydroxyphenyl β-D-glucopyranosiduronic acid",NA,797.1764163,1,1.3634,Only identification found,1,33.9,33.9,91854.21942,72592.75463,79505.95777,74546.29136,67527.96627,29181.863,58261.31272,39205.00748,67965.41174,82391.39574,11204.92607,33012.98166,23548.65375,1411.552361,71892.34214,80728.58747,9623.894135,40455.09893,79321.46267,33735.02538,66638.8693,92353.93745,68179.57927,27074.28338,49200.87552,86515.9054,63138.27565,35684.14445,58307.45584,37787.35711,48569.6161,1491.024842,39037.92114,75766.62183,30243.7942,25837.40737,88751.14669,40334.7292,62687.66075,32143.72047,77433.33042,76373.01913,108007.0759,90651.41683,43040.83741,86094.69321,54563.09401,58523.69774,50282.25648,56865.95782,45193.90684,68727.96507,47064.98111,16913.63052,54890.67748,36283.46551,11765.1534,72941.5142,74205.0857,28736.44698
1.32_549.3495m/z,CSID79536507,*,2M+H,C21H22,33.8,0,-3.823596246,73.44208242,100 - 23 - 2.51 - 0.175,http://nonlinear.com/redirect/outbound?p=chemspider&param=79536507,"1,1′-[(3R)-3-Cyclohexyl-1-propyne-1,3-diyl]dibenzene",NA,549.3494818,1,1.32155,Only identification found,1,33.8,33.8,887.6406508,819.1638028,73.09692574,23.60569411,808.923431,404.1189137,821.7350928,19.03844669,355.7839355,748.704763,2030.258392,0,278.2649383,0,1109.271044,521.6777598,323.3308238,374.7469177,895.8837036,1268.8154,1400.625047,748.0511443,751.8913665,3699.26179,0,208.2538688,465.3302157,132.6594834,223.9762849,94.16751613,644.8693742,815.029828,250.0753164,21.01593018,1005.127426,677.5656373,1273.116917,601.6741151,1734.96873,198.9661875,629.8492008,1079.426185,1157.652112,990.1586108,725.7473836,29.96063232,121.7156503,265.7991831,364.4472993,484.7396173,648.7756147,14.95938889,151.1648129,6.480437247,0,55.18323702,155.4610042,958.4186093,42.56164208,537.1778161
1.32_809.6483m/z,CSID35036403,*,2M+H,C23H41BN2O3,22,0,-1.274781557,11.4355676,23.3 - 100 - 25.5 - 3.77 - 0.409,http://nonlinear.com/redirect/outbound?p=chemspider&param=35036403,"N,N-Dihexyl-5-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-pyrrole-2-carboxamide",NA,809.6482936,1,1.31775,Only identification found,1,22,22,14956.7178,17726.46732,11589.54559,11044.03986,12726.02024,59.02074735,11859.05821,357.8767552,7153.23371,23753.67521,5665.223703,206.6776492,170.6516293,258.8364097,12301.7622,7888.715947,3.383018863,3191.245598,12263.28508,55.44270444,14796.62709,10376.31091,8933.237534,114.3430798,1984.451759,5771.016378,6779.369893,514.5764887,1823.5225,28263.59386,4742.685253,7177.072245,1584.634185,6521.323561,7.032996985,5628.768749,10544.50771,5398.555052,11812.14287,689.4467864,5949.767471,5691.809986,14530.28865,8568.968791,8874.397535,5470.045485,14122.37691,4550.149566,4646.660436,2514.422589,270.3421534,113.1399209,5.989187823,690.1450023,0.265901838,2291.064779,0,16302.26542,8446.989397,269.9276628
1.32_782.1662m/z,CSID8372743,*,M+K,C32H39O20+,34.9,0,0.160714971,74.71412983,100 - 35.8 - 10.3 - 2.17 - 0.393,http://nonlinear.com/redirect/outbound?p=chemspider&param=8372743,Cyanidin-3-O-(2″-O-β-xylopyranosyl-β-glucopyranoside)-5-O-β-glucopyranoside,NA,782.1661975,1,1.31775,Only identification found,1,34.9,34.9,77045.50562,59451.9251,67156.16915,57512.27814,56784.22257,9884.511015,48362.64622,40484.16945,62032.00201,70787.2869,11163.93159,19390.70787,4985.620359,28177.63865,61799.93826,70642.25433,2391.418538,37505.3518,62325.88104,5579.696456,61226.49556,77510.43966,57619.9028,3782.422569,32606.5383,67198.98127,52709.76511,23983.88303,52284.33434,27626.86037,36871.64039,1217.709977,32055.99756,57604.80545,7259.122022,16200.53499,78320.67135,35041.11716,53911.18279,7317.748488,63299.13848,62542.56043,88790.08779,78532.04969,38797.39443,74510.24521,48973.26746,53322.8761,44155.74961,44540.93715,15328.24889,25465.97952,14246.42394,113005.6052,15708.38188,25230.99476,1944.617472,57358.82907,57550.1351,1781.349249
1.30_833.2942m/z,CSID58938,*,2M+H,C21H22ClFN4O2,31.8,0,4.601849892,64.17792421,100 - 24.5 - 35.2 - 8.15 - 1.07 - 0.102,http://nonlinear.com/redirect/outbound?p=chemspider&param=58938,halopemide,NA,833.2941705,1,1.302533333,Only identification found,1,31.8,31.8,5923.132504,3079.719272,9488.890033,3696.753377,1303.045248,72.54327875,3428.950497,14199.82303,779.2855667,9161.723352,32.53334041,2924.476597,1386.69908,629.8011174,6881.540997,1417.19689,28.34134763,358.2307485,6511.275123,3110.611148,854.8491314,8665.872322,7520.618609,496.4917146,3065.665264,8362.396381,5906.570661,3363.770667,7023.376701,3011.789549,2331.206635,0,317.9344938,5764.590401,990.2106618,54.48283409,2446.189693,385.3983159,6673.308539,124.1804084,4867.943707,5508.281727,8182.946573,7927.88049,257.9004079,6479.18535,801.3130948,820.6218334,660.0104571,5224.991121,3134.923099,5980.228384,4141.164095,895.4352112,1972.655233,2940.929455,148.4052512,6548.549404,6453.039142,1755.109433
1.26_623.5012m/z,CSID3729262,*,2M+H,C18H33NO3,33.2,0,2.956417405,69.43771798,100 - 20.3 - 2.58 - 0.244,http://nonlinear.com/redirect/outbound?p=chemspider&param=3729262,N-Myristoyl-DL-homoserine lactone,NA,623.5012048,1,1.2645,Only identification found,1,33.2,33.2,5593.65582,4428.294635,1690.873969,11056.23478,11745.29063,0,4753.269833,11289.57185,5592.565075,999.4020768,4397.471675,892.0359738,0,116.0061774,3265.231361,1450.034389,0,2981.400215,243.3913404,0,1221.377896,353.1786518,409.9547722,2.205531063,7025.276079,0,1081.924574,7.772934138,0.332617915,180.4441319,1046.14497,5844.6891,2135.460184,945.8036084,0,0.84425133,1333.224742,1858.075774,1900.704806,0,3743.248893,1433.310914,5871.803235,2898.188905,9658.052528,8766.888814,14528.30542,9905.321334,2370.138997,1385.930185,561.3183672,0,247.4435483,243.5474306,0,2.64879312,0,2964.505755,954.8043328,0
1.26_599.3820m/z,CSID2156532,*,2M+H,C19H25NO2,35.5,0,-3.824273197,82.01824699,100 - 21.3 - 2.56 - 0.225,http://nonlinear.com/redirect/outbound?p=chemspider&param=2156532,"1-(3,4-Dimethylphenoxy)-3-((1-phenylethyl)amino)propan-2-ol",NA,599.3820461,1,1.2607,Only identification found,1,35.5,35.5,4499.71931,4759.724811,4705.591303,1400.032395,11288.19024,4130.362095,3463.213337,4434.204273,11864.17954,5684.713922,25463.94394,851.9879457,2094.711084,8.062173773,8085.384372,13621.42239,14995.33266,5704.770782,7732.704186,1930.593341,14035.54768,6083.476205,6795.887273,6614.63384,2353.508942,10218.43388,5879.007938,275.6760914,2408.789019,669.9088549,1947.932229,2505.834706,7083.036164,4848.828522,6981.363656,17466.99542,16008.31963,6968.066068,5902.835254,3115.517878,7253.000683,6420.384688,10930.98735,5716.725317,6073.104405,10923.81607,6720.887393,9714.805394,10101.43616,4203.197306,3473.434577,1372.52077,4311.262309,88.87507753,3269.347433,2579.702412,2290.163546,4825.955493,4307.502842,1846.121664
1.26_266.1672m/z,CSID28542184,*,M+H-H2O,C17H21N3O,49.2,64.6,7.015024703,89.30387901,100 - 19.8 - 2.06 - 0.15,http://nonlinear.com/redirect/outbound?p=chemspider&param=28542184,"N-Carbamimidoyl-4-((3,5,5-trimethylcyclohex-2-enylidene)methyl)benzamide",NA,266.1671602,1,1.256883333,Maximum score by at least 10 points,9,49.2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25_732.6544m/z,CSID24771814,*,2M+H,C10H9Br3,21.7,0,-5.08790305,14.53639183,34.2 - 3.73 - 100 - 10.9 - 97.6 - 10.6 - 32 - 3.45 - 0.17,http://nonlinear.com/redirect/outbound?p=chemspider&param=24771814,"(4,4,4-Tribromo-1-buten-2-yl)benzene",NA,732.6544279,1,1.253083333,Only identification found,1,21.7,21.7,0,0.722829662,35.9065858,0,0,0,0.656170419,0,2.347538156,4.977683429,0,0,36.18462619,16198.88468,81.36875444,0,0,0.007462942,0,8.084090464,1.855994116,24.69821359,0.691019574,0,0.999852054,181.5448967,0,1.950545876,0,629.9845059,8.915440361,0.000467753,6.914618091,212.4499754,0,0,0.424622192,3.927566747,17.58700052,0,3.94730450916496e-05,0,0.061955481,19.41478618,0,16.69634099,0,0,7.548692368,0.021835623,28.72918441,0,1.133419249,3881.865541,0,0,0,103.897073,55.12847741,0.069407781
1.25_549.3507m/z,CSID79536507,*,2M+H,C21H22,36,0,-1.675991974,82.09810681,100 - 23 - 2.51 - 0.175,http://nonlinear.com/redirect/outbound?p=chemspider&param=79536507,"1,1′-[(3R)-3-Cyclohexyl-1-propyne-1,3-diyl]dibenzene",NA,549.3506594,1,1.245483333,Only identification found,1,36,36,94.28742801,0,0,0,246.1008144,80.5357134,291.0429086,0,66.41692924,135.6777847,480.7662146,0,41.85777789,0,416.6012743,79.26177979,0,45.08056641,117.390538,183.1781159,330.0286814,176.8135096,249.2353915,545.1852808,172.4907959,0,141.6921531,21.14926564,48.44742876,0,79.64968855,231.6460374,122.760703,0,263.2870398,154.7724763,137.049816,79.32392054,335.963634,29.61867173,61.20814938,260.222885,215.4132594,178.1540304,148.1377666,0,21.54247551,0,317.2658839,37.9669413,678.1074738,8.90331272,0.413296467,0,0,255.7088821,10.55810547,147.318252,0,125.3765603
1.23_857.5592m/z,CSID79536337,*,2M+H,C26H40O3Si,31.6,0.0844,3.05011013,61.62676571,100 - 33.8 - 9.39 - 1.72 - 0.228,http://nonlinear.com/redirect/outbound?p=chemspider&param=79536337,Methyl (2E)-3-[2-(4-{[dimethyl(2-methyl-2-propanyl)silyl]oxy}butyl)-4-phenyl-1-cyclohexen-1-yl]acrylate,NA,857.559233,1,1.226466667,Only identification found,1,31.6,31.6,4739.498846,5156.561934,4913.507658,4228.913587,7689.358198,9420.743089,4768.011317,5792.496937,10643.35365,5463.497542,11901.67363,8259.429886,6563.800453,0.140276554,6027.05083,9516.79527,10846.18046,5860.414755,3771.609305,16054.24362,11278.13628,5841.753875,4845.113215,15242.3979,3506.145229,2736.793637,3916.517932,3276.155604,2948.037307,18598.57933,2939.939672,1207.596843,6278.134894,4089.73861,12434.54979,26013.14002,15347.94378,5497.476252,3345.320651,16871.06589,5645.315494,3590.759056,5556.353254,5299.148317,7743.412563,13717.13129,7678.697672,11417.34008,10785.49715,3740.746627,17987.81934,8018.244679,13543.0415,221.6438325,5588.905551,5988.45798,1702.84709,3173.035858,3833.546138,13413.75154
1.23_368.1661m/z,CSID4445671,*,M+H,C22H25NO2S,33.7,0,-4.752143844,74.08807021,100 - 25.3 - 8 - 1.45 - 0.196,http://nonlinear.com/redirect/outbound?p=chemspider&param=4445671,Ethyl 2-(isobutylamino)-5-(1-naphthylmethyl)-3-thiophenecarboxylate,NA,368.1661316,1,1.226466667,Only identification found,1,33.7,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.22_752.8175m/z,CSID2073464,*,2M+H,C13H6Cl2O5S2,27.8,0,4.683458662,44.62701016,100 - 15.9 - 75.2 - 11.8 - 17.9 - 2.69 - 1.45 - 0.198,http://nonlinear.com/redirect/outbound?p=chemspider&param=2073464,"9-Oxo-9H-fluorene-2,7-disulfonyl dichloride",NA,752.8175395,1,1.21885,Only identification found,1,27.8,27.8,34866.99211,26128.36911,31251.20645,25733.66213,25552.31069,36352.94171,23589.96598,26760.66896,40170.29335,32808.65809,5520.199247,17446.58724,11394.69764,144.3307682,32339.82998,41844.1072,7347.235349,24318.47872,28972.58574,19420.10108,42377.66397,38098.59977,28905.25924,25884.63075,18436.08802,32754.00614,27330.19959,33792.3566,24971.23178,34757.0561,19049.65359,76.33184814,23465.96772,29358.37885,10832.94025,25397.13023,58149.33614,26545.30044,26635.24744,30691.55889,28734.58733,28750.37914,38904.83293,36222.33118,23026.72189,51335.04263,30241.62974,35430.20604,33617.32423,23064.91851,17919.00242,60581.33952,16618.30299,5120.729992,53142.82355,34142.17628,3513.338305,28934.3249,28075.21924,28675.21205
1.22_641.0788m/z,CSID74853826,*,2M+H,C15H12O6S,37.1,0.0343,0.943295415,86.56663063,100 - 17.4 - 7.17 - 1.04 - 0.161,http://nonlinear.com/redirect/outbound?p=chemspider&param=74853826,2-Hydroxy-5-[(2E)-3-phenyl-2-propenoyl]phenyl hydrogen sulfate,NA,641.0787982,1,1.21885,Only identification found,1,37.1,37.1,0,0,0,0,33.425354,0,27.98217773,825.0166269,176.1309204,0,0,0,0,516.4180052,60.6461792,103.8042294,0,18.31695557,0,0,208.8324572,71.03725899,50.20971775,21.71337891,25.86408532,0,49.64770539,0,0,7.334618401,107.9618753,0,98.54136116,26.6819458,0,0,1440.951353,130.4879059,25.10863384,1.293206614,0,59.6920166,0,0,52.05728149,123.8662351,413.8920773,31.41568496,392.095054,46.1854248,0,0,8.075664784,346.3682415,0,0,0,45.15216064,23.33706665,4.50378418
1.22_811.0287m/z,CSID9643219,*,M+K,C36H17F12O4P,32.9,0,-2.192517844,67.10868916,100 - 39.3 - 8.33 - 1.25 - 0.148,http://nonlinear.com/redirect/outbound?p=chemspider&param=9643219,"(R)-3,3′-Bis[3,5-bis(trifluoromethyl)phenyl]-1,1′-bi-2-naphthol cyclic monophosphate",NA,811.0287493,1,1.21505,Only identification found,1,32.9,32.9,52.31530762,0,58.17379951,0,0,0,0,289.3888383,0,62.77194023,0,25.61120605,66.67206519,0,130.0606403,0,23.40856343,0,46.38220215,0,0,0,59.21933174,0,0,60.40298271,51.15404034,0,82.64331055,0,30.93377781,0,0,0,60.99746704,30.77005266,113.1531253,0,102.761322,0,0,0,65.6383667,0,0,68.58361816,0,0,35.12429626,41.11911011,168.662261,52.2991333,229.2998954,28.08061118,0,0,0,52.40988159,46.64761353,0
1.19_908.5829m/z,CSID24603898,*,M+NH4,C60H74O6,36.3,0,0.636262629,82.19264365,100 - 66 - 22.6 - 5.37 - 0.985 - 0.149,http://nonlinear.com/redirect/outbound?p=chemspider&param=24603898,"5,5′,5″,5‴,5′′′′,5′′′′′-Hexakis(2-methyl-2-propanyl)-1,1′:3′,1″:3″,1‴:3‴,1′′′′:3′′′′,1′′′′′-sexiphenyl-2,2′,2″,2‴,2′′′′,2′′′′′-hexol",NA,908.5829322,1,1.192233333,Only identification found,1,36.3,36.3,16020.63399,20309.72981,19112.33322,15422.42069,25598.58329,11348.68407,19299.90864,27896.66255,30416.53294,21799.1973,26664.29102,9097.289613,7065.93558,0,23702.38044,29163.02945,12484.11613,17030.1032,16345.12315,13156.17645,32214.53705,25174.84834,21029.88635,15365.66295,11851.77485,14474.53585,18922.60721,6449.581642,10175.30264,14000.28834,11455.09781,187.922915,14727.52515,15358.92327,9931.766155,30613.51134,40755.88526,13920.16796,17911.27337,5489.037978,18404.18193,19265.12504,22293.77422,22967.38577,20789.36094,36623.66205,26058.65233,27341.34573,22036.2739,12437.93009,13672.18916,10307.90617,11776.47299,358.7227603,7248.642352,11777.02481,4077.407385,14004.81823,12538.83936,6334.416924
1.19_487.3749m/z,CSID399857,*,2M+H,C13H25NO3,38.6,0,1.445404657,94.73636679,100 - 14.8 - 1.64 - 0.135,http://nonlinear.com/redirect/outbound?p=chemspider&param=399857,N-Undecanoylglycine,NA,487.3748674,1,1.188416667,Only identification found,1,38.6,38.6,1.782113932,7.309961257,1.196326297,1.263841387,0,0.020183552,0,0,1.27971027,1.574055953,0,24.65510471,851.1641528,3812.356429,0,2.54071942,0,0,3.339035476,14.19504428,0,7.13953465,0,3.311514174,8.440872863,8.593153617,0,3.866884113,0.103497167,1424.877329,7.797449248,0,6.902379085,2.860853953,27.03159063,1077.005843,2.424179889,13.84872741,0,1.578936339,6.536122849,0.029803045,1.884491546,6.76218486871227e-05,4.816580042,0.010761611,1.124137307,0,6.274846548,0.793016423,12.88030614,7.96911696,31.35543676,36924.68786,12.01589833,0.110476657,0,2.068625691,1.571157563,5.440102972
1.18_1017.3380m/z,CSID26324652,*,2M+H,C30H24N2O6,31.1,0.0203,3.802760834,60.03897064,100 - 33.7 - 6.73 - 0.993 - 0.118,http://nonlinear.com/redirect/outbound?p=chemspider&param=26324652,"Dimethyl 3-(1-hydroxy-2-naphthoyl)-7,12-dihydroindolo[2,3-a]quinolizine-1,12b(6H)-dicarboxylate",NA,1017.338013,1,1.184616667,Only identification found,1,31.1,31.1,440.6002197,70.93598848,2686.100091,463.7626333,0,0,560.8044434,6090.809415,0,3219.888655,0,3758.816195,3203.63775,0.22504469,1348.448674,0,0,0,545.9047842,4902.767722,0,715.407698,1018.904725,182.8309946,0,939.4362202,746.506061,3332.414947,301.8420086,0,74.61093235,0,0,762.5785198,3742.356851,0,0,0,1456.710089,0,511.2926232,168.5665283,727.0698242,960.7043791,0,45.59787178,0,0,0,82.75524807,4270.918037,6143.571566,6142.816654,753.2434682,2749.307036,0,10.89120279,324.5636292,243.0668354,34.10632277
1.16_759.2064m/z,CSID3783245,*,2M+H,C22H18ClNO3,30.6,0,5.322623298,59.03984438,100 - 24.5 - 35.4 - 8.19 - 1.14 - 0.119,http://nonlinear.com/redirect/outbound?p=chemspider&param=3783245,"4-{(E)-[(2-Hydroxy-3,5-dimethylphenyl)imino]methyl}phenyl 4-chlorobenzoate",NA,759.206354,1,1.164633333,Only identification found,1,30.6,30.6,0,0,0,0,0,16.36665291,0,0,0,0,0,0,0,0,0,0,6.462955397,0,0,0,0,0,0,0,0,0,0,7.274055444,0,19.37650829,0,0,0,0,0,0,0,2.108123386,0,2.131919238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.978587416,0,0,0,0
1.16_805.4381m/z,CSID4576532,*,2M+H,C22H30N2O5,38.4,1.03,-0.109175254,91.18250494,100 - 25.1 - 4.04 - 0.488,http://nonlinear.com/redirect/outbound?p=chemspider&param=4576532,trandolaprilat,NA,805.4381326,1,1.160833333,Only identification found,1,38.4,38.4,1.896714667,1.978578629,1.687234963,4.557995728,19.70853744,0.247863038,1.437256541,12.68467306,2.527880244,1.343483737,52.75319835,13.60197998,0,0,3.924151779,1.569341738,167.2895307,5.503341508,9.938083075,65.36457983,17.98095112,1.518973522,2.884336438,5.953692313,0,3.815617799,47.79072267,0,0.550418707,0,0,0,1.517114016,6.308041729,1.385866769,0,1.737946028,0,2.022018294,0,2.005576939,0.433496762,7.906544623,3.139457537,7.607853125,2.973989385,1.988520911,10.52945081,3.603299388,1.792311762,3.875226317,1.222669065,0,0.194906334,0.380886929,0,91.48179148,0,6.751534555,8028.845827
1.16_460.7949m/z,CSID65325681,*,M+Na,C10H8FeI2,20.2,0,-1.762338513,2.961866398,6.37 - 0.695 - 100 - 13.2 - 1.1,http://nonlinear.com/redirect/outbound?p=chemspider&param=65325681,"Iron(2+) bis(2-iodo-2,4-cyclopentadienide)",NA,460.7949331,1,1.157033333,Only identification found,1,20.2,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.15_706.1256m/z,CSID389428,*,M+Na,C21H31N7O15P2,30.8,0,1.491012074,55.7495921,100 - 26.2 - 6.39 - 1.07 - 0.161,http://nonlinear.com/redirect/outbound?p=chemspider&param=389428,(S)-NADHX,NA,706.1255762,1,1.145616667,Only identification found,1,30.8,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.43615723,0,0,0,0,0,0,82.63919163,0,0,0,0,0,0,0,0,0,0,0,124.5819397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.1330261,0,0,0,0,0,0
