Compound,Compound_ID,Accepted,Adducts,Formula,Score,Fragmentation_Score,Mass_Error_ppm,Isotope_Similarity,Theoretical_Isotope_Distribution,Link,Description,Neutral_mass_Da,mz,Charge,Retention_time_min,Reason_of_identification,Number_of_identifications,Maximum_score,Second_highest_score,HYG_001,HYG_002,HYG_003,HYG_004,HYG_005,HYG_006,HYG_008,HYG_009,HYG_010,HYG_011,HYG_012,HYG_013,HYG_014,HYG_015,HYG_016,HYG_017,HYG_018,HYG_019,HYG_020,HYG_021,HYG_022,HYG_023,HYG_024,HYG_025,HYG_026,HYG_027,HYG_028,HYG_029,HYG_030,HYG_031,HYG_032,HYG_033,HYG_034,HYG_035,HYG_036,HYG_037,HYG_038,HYG_039,HYG_040,HYG_041,HYG_042,HYG_043,HYG_044,HYG_045,HYG_046,HYG_047,HYG_048,HYG_049,HYG_050,HYG_051,HYG_052,HYG_053,HYG_054,HYG_055,HYG_056,HYG_057,HYG_058,HYG_059,HYG_060,HYG_061
8.09_316.2577m/z,HMDB0259955,*,M+Hac-H,C21H33NO,34.7,0,4.802373122,79.00483277,100 - 23.5 - 2.84 - 0.236,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0259955,"Piperidine, 1-(4-(1-methyl-1-(4-methylcyclohexyl)ethoxy)phenyl)-, cis-",NA,316.2577287,1,8.088566667,Only identification found,1,34.7,34.7,0,20.86370802,40.35264587,151.0889701,0,0,75.3232589,0,0,149.5709844,223.0084167,0,0,0,73.8323369,174.774162,0,0,74.19561768,0,0,279.7066641,0,23.25995641,0,33.36154175,62.94711494,0,105.0263362,0,4.160888672,0,12.20188904,33.73900609,0,0,4.1381073,6.280772169,0,28.94502676,0,3.305053711,10.36572266,7.032485962,0,82.8722271,374.3490143,77.85487366,0,207.917984,0,0,0,35.91545656,11.08955383,0,48.565063,0,338.4918556,10.31800842
8.12_759.5672m/z,HMDB0290531,*,M-H,C41H81N2O8P,38.1,7.96,1.897404749,84.89888189,100 - 46.3 - 12.1 - 2.31 - 0.351,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0290531,"SM(d18:1/18:1(12Z)-2OH(9,10))",NA,759.5672209,1,8.1228,Only identification found,1,38.1,38.1,8493.573839,8010.602439,2424.160221,7581.222598,14498.57677,1157.852542,4983.952644,7060.875153,8643.879585,6729.089797,4567.027985,0,3484.97033,19.95694193,9333.518189,6710.145974,196.2359156,4497.040602,7105.242917,0,9731.047574,3661.896048,2316.934044,0,477.2388087,7262.33745,5089.596412,1532.072638,4305.679225,0,3129.548766,5600.803049,9230.967906,15823.46671,6642.314302,84.20423815,13231.62434,4566.352124,4606.227799,0,1946.729126,3641.232735,9216.262769,8775.692782,9852.249395,1395.774575,7152.090398,10203.61056,6852.920686,1857.627127,459.565046,0,0,1141.12225,0,223.9327361,4692.252869,4148.234807,6421.530469,354.6160864
8.10_628.3637m/z,HMDB0030531,*,M-H,C39H51NO6,41.9,16.7,-1.100138725,94.21480478,100 - 43.4 - 10.4 - 1.8 - 0.246,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0030531,Janthitrem G,NA,628.3636695,1,8.103783333,Only identification found,1,41.9,41.9,59048.16029,18374.81136,24619.73758,10754.03201,16449.00832,26434.91566,33366.4212,26795.38709,31420.99062,21545.3885,25451.08816,7823.734464,12966.06901,5105.329175,22149.91727,39815.21306,28415.09433,43862.67968,38641.21048,12871.15407,27004.43866,66878.07139,41755.03044,24864.42475,29710.45505,29200.1684,21639.71933,9345.969394,33879.06725,21304.37562,32081.57865,12007.1507,5426.348134,24348.17433,8590.758632,9911.152055,14932.56978,12805.46798,25711.95145,37106.23205,54651.37349,36721.64133,23191.35441,30398.71584,10234.93633,25820.07905,17108.94533,10221.82599,14391.66221,32869.00383,4341.605597,21400.6432,11587.0539,17604.68367,6534.180521,8598.820362,11850.24671,34533.72683,27540.79202,6450.975836
8.10_1123.6978m/z,HMDB0246992,*,2M-H,C32H50O8,36.8,5.44,3.506770032,82.66651102,100 - 35.5 - 7.75 - 1.26 - 0.167,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0246992,Cucurbitacin IIa,NA,1123.697805,1,8.103783333,Only identification found,1,36.8,36.8,5349.715187,1025.468548,1461.561612,54.79766846,2810.642198,1593.95368,2832.271246,2366.665832,2014.72354,1923.400446,2083.732254,13.22412109,122.0675621,124.2854482,2958.096364,4979.252176,2836.791274,5252.205396,4519.158104,441.7852787,1671.428866,6702.733944,5232.85812,1755.867946,4461.694436,3053.286871,3084.749424,111.1519135,2603.48812,1015.937779,4132.811104,704.4974673,0,1326.741755,76.22802044,318.0521279,1420.209314,1447.549224,4169.20163,2507.54458,8753.568102,6860.83787,2469.128341,3666.858213,88.50248188,1286.206439,121.6689934,303.0862086,716.7147899,5031.349371,0,2410.800951,160.5371328,546.3217718,0,225.7288986,153.8087407,2680.582785,1587.705923,0
8.05_554.2655m/z,HMDB0033617,*,M+Cl,C27H41N3O7,34.2,2.56,3.238889898,72.39331498,100 - 31 - 6.09 - 0.896 - 0.107,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0033617,Vignatic acid B,NA,554.2655339,1,8.054333333,Only identification found,1,34.2,34.2,37.74236175,21.25274658,0,0,25.73674157,157.342102,110.1123263,0,17.17242432,20.3375178,0,31.63452125,16.53326416,117.2989807,17.64221191,80.19258859,187.4939713,0,0,42.36334276,31.81638156,17.59170001,19.176266,85.28596,34.53845215,55.02943202,19.60961866,28.84924316,0,38.12994385,0,10.86846924,0,28.14352322,25.38613892,65.05215359,16.28070068,0,0,99.23449707,164.7119958,66.16081415,58.59459693,39.93747839,12.14328003,17.53218264,0,0,0,15.79803419,0,137.8906762,52.22390699,56.09463501,0,56.75146329,74.49212724,0,18.19729614,38.69525123
8.05_781.5450m/z,HMDB0240595,*,2M-H,C20H41NO4S,34.7,0,1.286539933,75.19506492,100 - 23.4 - 7.96 - 1.4 - 0.202,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0240595,N-Stearoyltaurine,NA,781.5449899,1,8.054333333,Only identification found,1,34.7,34.7,0,0,0,0,0,67.62890917,0,0,0,0,0,0,0,0,0,0,19.64657593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.336665242,11.03899135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.47354174,0,0,0,0,0,0
8.06_918.5205m/z,HMDB0290573,*,M+Cl,C46H82N3O9PS,27.4,0,0.141377844,37.24251988,100 - 52.9 - 20.1 - 5.66 - 1.27 - 0.234,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0290573,"SM(d18:2(4E,14Z)/LTE4)",NA,918.5204651,1,8.058133333,Only identification found,1,27.4,27.4,844.6867685,442.2437758,0,0,211.9249272,0,3536.460594,18.57128906,12.16522217,355.1036973,0,0,0,0,331.4597182,677.9472933,0,55.57662964,529.0578918,11.84936523,490.7399592,36.62170362,0,0,0,166.2865295,9.679199457,0,201.4406123,0,0,2647.002407,3165.742172,275.8605959,0,0,664.8515677,55.41781616,58.36383057,0,37.11483472,0,489.2523203,512.9150095,760.5574476,0,29.82278442,0,420.3089294,0,0,0,0,0,0,0,0,2404.433905,225.3200679,0
8.04_443.3118m/z,HMDB0303651,*,2M-H,C12H23NaO2,38.9,0,-0.196696146,94.74732197,100 - 13.3 - 1.23,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0303651,Sodium dodecanoate,NA,443.3117847,1,8.042916667,Only identification found,1,38.9,38.9,0,0,482.5231347,0,175.3240652,0,0,65.33369631,0,302.039,0,195.022171,67.0990448,524.3271046,0,0,0,298.3050836,148.7282562,0,0,0,0,89.23242187,8.13710022,225.2815247,0,0,310.6981058,0,44.52304029,0,0,0,0,55.91249132,147.9738563,149.831131,0,66.06395006,26.62014771,14.89486694,48.43856859,115.9496613,76.71725464,0,73.2354126,0,0,224.4290624,0,0,0,47.91308594,0,0,305.1573906,0,0,9.80329895
8.05_554.8055m/z,HMDB0302195,*,2M+Hac-H,C4H8S6,33.3,0,3.187612841,70.0502584,100 - 9.22 - 27.5 - 2.29 - 3.28 - 0.246 - 0.221,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0302195,Methylallyl hexasulfide,NA,554.8054839,1,8.046716667,Only identification found,1,33.3,33.3,1190.418056,908.5149193,735.012022,0,1596.84906,272.2774639,1375.18125,1375.22197,843.4926071,1114.428356,611.7032433,0,0,0,850.1809692,1484.703125,638.8645668,70.81264246,897.9065311,0,456.8840065,1072.660984,1084.526568,304.7233581,971.5733813,140.0928955,1040.575786,0,0,0,311.172007,64.29301551,0,199.1295001,0,0,221.2301562,380.7400788,1171.257331,257.9306965,2171.167831,1397.443703,1011.938938,1281.191516,156.0365661,510.1661377,0,472.3997803,0,0,0,479.3727722,0,0,0,45.25042725,0,0,0,0
8.05_530.3105m/z,HMDB0304815,*,M-H2O-H,C26H43N7O6,37.1,1.19,1.486501961,86.28004509,100 - 31.4 - 6.01 - 0.855,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0304815,Val-Tyr-Leu-Arg,NA,530.3104576,1,8.050516667,Only identification found,1,37.1,37.1,6721.173794,4864.817896,4593.791355,2185.447493,8607.633858,2234.785145,5791.717601,5942.748053,5037.857802,6095.18924,5601.172627,1249.65308,916.0664231,1494.06499,5829.158058,6906.353407,2188.412459,5842.622561,6809.757826,1737.433392,5507.332155,6238.532181,6087.925481,2364.360151,7553.003844,5978.752954,6108.947664,696.7875251,4642.344744,2168.794601,5716.905474,4356.340989,1818.068514,4542.596012,1448.504958,1780.596619,4761.613588,5327.090801,6176.079148,2262.478959,8038.367773,8165.881291,6634.539765,6887.86739,3076.842518,3682.103719,2405.653268,3961.008597,3419.220208,5593.725963,304.4325239,2673.78242,979.9387639,1609.620927,698.5283408,1239.069729,1194.112528,4650.30083,4181.052375,796.335349
8.07_457.3361m/z,HMDB0242018,*,M+Hac-H,C28H44N2O3,38.7,4.15,2.021006354,91.69749934,100 - 31.6 - 5.46 - 0.671,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0242018,N-Docosahexaenoyl Lysine,NA,457.3361155,1,8.07335,Only identification found,1,38.7,38.7,100.7408697,142.1672778,107.9675151,0,90.89272115,137.6713556,157.1423766,901.240229,43.08586268,56.49590464,93.66602925,0,0,39.80057762,91.44959812,93.27751896,48.43548483,251.8966777,0,0,25549.58342,9.462363425,61.73951067,60.50250167,189.494286,19.24933137,71.91702453,0,18.94679119,10.07337199,3474.328115,189.2749671,0,0,0,0,642.1526433,71.39964145,29.49386742,16.04128002,148.2512028,96.65070268,115.2035776,9.839787905,87.068653,87.18477286,95.43167601,55.80954001,47.7169414,0,0,8.790698538,6.902477719,72.52341836,0,17.29776485,8.324260489,124.782666,45.43716432,7.74358752
8.07_812.3147m/z,HMDB0251612,*,M-H,C51H47N3O5S,35,0,-2.018896437,77.31310439,100 - 57.8 - 21.9 - 6.21 - 1.38 - 0.248,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0251612,Dpp-II,NA,812.3147242,1,8.07335,Only identification found,1,35,35,14.26940918,426.1992623,249.7122502,491.1257746,91.37643224,0,12.20410156,260.5524287,147.2488233,130.3314214,85.6073308,59.68978882,0,73.38696289,60.46252394,82.44158936,0,0,27.50308228,126.2317745,45.27377272,49.04290771,23.868011,156.8964233,0,80.29894716,95.74429321,0,0,0,0,11.38812256,0,163.1415706,69.39151049,67.95825195,52.91964769,57.84555101,25.46881104,35.5218811,44.58505249,51.76586914,186.8582773,93.81561279,294.8699322,338.8722137,399.1708781,321.9215289,38.84558105,0,21.80612183,0,49.90005541,65.02297974,26.46542311,36.93957472,167.2955623,0,43.0602417,73.75021362
8.06_889.3710m/z,HMDB0244387,*,2M+Hac-H,C26H25NO4,30,0.0291,0.56229996,50.5015646,100 - 28.9 - 4.85 - 0.598,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0244387,"4,8-Methano-8aH-bisbenzofuro[3,2-e:2',3'-g]isoquinoline-1,8a-diol,7-(cyclopropylmethyl)-5,6,7,8,9,14b-hexahydro-, (4bS,8R,8aS,14bR)-",NA,889.3710345,1,8.061933333,Only identification found,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.07_617.2097m/z,HMDB0030068,*,M+Hac-H,C38H32O8,36.4,0.123,-0.069620444,81.85889758,100 - 41.8 - 10.1 - 1.81 - 0.26,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0030068,Dimoracin,NA,617.2096751,1,8.065733333,Only identification found,1,36.4,36.4,0,0,0,1219.774538,1.989006817,0,0,3.026362305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.924213468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457816076,0,0,0,0.094847768,0,0,0,0,0,0,0,0,0.448409622,0,0,0,0,0,0,0,0
8.18_421.3297m/z,HMDB0255811,*,2M+Hac-H,C10H19N3,38.5,0,0.116440199,92.53682583,100 - 12.1 - 0.675,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0255811,4-Octyl-2H-triazole,NA,421.3296884,1,8.183666667,Only identification found,1,38.5,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.19_373.2760m/z,HMDB0303111,*,M-H2O-H,C24H40O4,49.5,55.3,2.930457866,95.52035564,100 - 26.6 - 4.21 - 0.494,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0303111,Methyl-[12]-gingerol,NA,373.2759682,1,8.187466667,Maximum score by at least 10 points,28,49.5,38.4,155.5526428,308.8393259,429.225708,231.3624563,111.7270813,623.6796756,31.77745104,220.8112793,296.430038,386.5557591,122.6241455,64.08225463,309.4838226,464.9450158,156.2131968,451.4172702,318.059646,313.5631174,363.4058999,587.2692296,46.88026428,172.0953822,84.44664001,651.8581189,0,324.7894149,144.6888285,138.1574399,129.8486643,290.2515262,153.6078949,187.2584686,121.4937744,223.6864161,381.4026267,604.4956937,16.70072937,311.5840469,31.39266968,632.6330199,88.45187426,543.4501837,174.5917511,65.92416382,270.5426614,11.66778564,752.1508336,0,192.2537537,206.0676861,735.0586543,412.7899629,143.6640198,779.9179327,47.79328311,630.4714094,515.9212189,319.9908991,112.0744781,393.1424346
8.18_554.8047m/z,HMDB0302195,*,2M+Hac-H,C4H8S6,27.2,0,1.55604832,37.71054695,100 - 9.22 - 27.5 - 2.29 - 3.28 - 0.246 - 0.221,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0302195,Methylallyl hexasulfide,NA,554.804675,1,8.179866667,Only identification found,1,27.2,27.2,7027.236854,6721.36192,5847.850727,2333.061739,8310.049993,3870.134866,8169.774716,8134.963904,6265.946261,7435.456116,5531.482493,670.1919218,2021.193401,2089.821109,6980.866793,8629.35729,4711.820146,5475.527725,7506.315517,2292.984946,5585.419821,7367.765205,7118.485056,3323.585066,6824.145672,6122.117746,7159.645303,981.4527398,4003.340911,1647.27687,6170.190816,4349.88277,1603.428056,3303.636051,1535.40051,2023.845529,3940.060291,4745.843056,6479.15231,2869.062624,10083.28465,7822.836791,6967.070818,7824.192244,3866.479216,5824.82078,2824.459407,5166.612257,3526.711042,4461.962838,93.97811806,3837.866799,1742.236358,1723.328001,99.37517089,2869.029596,1636.378942,4414.314581,4395.825622,1068.231959
8.17_618.2364m/z,HMDB0304518,*,M+Cl,C34H37N3O6,36.9,0,-2.084314567,86.87937412,100 - 38.5 - 8.45 - 1.35 - 0.173,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0304518,tricoumaroyl spermidine,NA,618.2364215,1,8.16845,Only identification found,1,36.9,36.9,198.6891091,0,0,0,308.3790633,98.5941799,67.74346924,31.43438673,49.89335382,47.65591478,223.9286003,0,0,0,19.71887207,69.47943115,0,0,87.82234852,0,72.58203125,198.4701338,70.32067823,65.81174642,137.5763656,0,0,0,0,0,0,0,0,0,0,0,54.85256958,32.44957003,21.73577522,0,86.07480269,388.7304656,252.7891228,89.78917212,0,0,0,0,0,38.16952515,0,15.52287503,0,0,0,0,0,0,0,0
8.18_485.3792m/z,HMDB0243863,*,2M+Hac-H,C11H23N3O,37.4,0,-6.776055524,94.89065599,100 - 13.3 - 1.02,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0243863,1-Diethylcarbamyl-4-ethylpiperazine,NA,485.3791866,1,8.17605,Only identification found,1,37.4,37.4,0,0,0,0,0,64.04679918,0,0,0,0,1.095126229,0,70.41593885,67.9112711,0,0,27.99697461,0,0,32.48622131,770.407836,0,0,101.7566378,0,49.33063723,0,0,0,0,0,0,0,0,15.14263916,54.95704699,0,0,0,45.65165758,3.826103988,0,0,0,0,0,0,0,0,0,0,0,24.87411499,35.81842041,0,51.48214722,220.6639112,0,0,32.78979492
8.18_555.9293m/z,HMDB0011104,*,M+Hac-H,C10H15N5O13P2Se,19.5,0,-2.411491553,0.533584388,1.76 - 0.235 - 18.6 - 17.6 - 49.8 - 6.87 - 100 - 13.3 - 20.8 - 2.68 - 0.659,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0011104,3-Phosphoadenylylselenate,NA,555.9293419,1,8.179866667,Only identification found,1,19.5,19.5,0,0,0,0,274.9338379,0,344.5425739,275.2903423,55.3913269,182.6967182,0,0,0,0,0,343.1343651,0,0,0,0,0,191.0680875,0,0,0,0,150.7657559,0,0,0,0,0,0,0,0,0,0,0,0,0,483.9990768,214.052887,111.8511047,195.1109295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.17_568.3633m/z,HMDB0250380,*,M-H,C28H52N5O5P,43.9,29.9,-0.106563855,89.67713141,100 - 32.9 - 6.27 - 0.877,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0250380,Tenofovir exalidex,NA,568.3632693,1,8.16845,Only identification found,1,43.9,43.9,101.3345975,133.7044613,161.8211355,72.99768012,121.0958271,8.241456317,97.3665134,158.6238681,119.0443353,148.1599723,111.1963773,0,0,3.403162188,112.772756,200.8459576,3.738179365,103.114531,133.3680532,5.842370295,140.670749,139.6855717,112.4282465,15.85236745,110.7961569,142.5813692,100.9445753,0,92.26934803,0,89.13351149,126.7894246,50.81506605,136.8681944,2.078658481,0,88.06357752,102.547462,83.48869379,0,124.5397351,124.0657898,162.7808078,148.765961,117.3971204,99.80469179,80.79402291,129.5691138,80.48827874,67.19587914,0,0,0,0,0,11.37739124,9.6319462,125.3990179,111.3272234,3.266497839
8.22_413.1124m/z,HMDB0014391,*,M+Hac-H,C21H21ClN4OS,32.3,0,-0.247132349,61.7145133,100 - 25.3 - 39.7 - 9.47 - 2.67 - 0.464,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0014391,Ziprasidone,NA,413.1123582,1,8.2179,Only identification found,1,32.3,32.3,367.6647353,79.8184172,64.92644883,75.4717338,339.9766007,0,200.7669557,149.3831501,86.63475084,121.8565498,322.1371625,0,0,23.30046946,225.3427391,890.6152811,9.402544966,128.0357861,322.2738448,0,138.6115308,442.6521913,868.3797715,176.4369956,213.2044599,340.1830806,642.8543712,0,92.85088967,0,148.4780225,93.38877869,137.6970639,343.2511656,0,0,320.0411263,69.41517939,206.7855009,0,418.3450185,642.2809271,312.9584841,602.4084949,260.4286715,48.75425749,67.16508395,66.03296195,10.12683105,367.9312501,5.058563232,21.6173437,6.348693848,0,0,125.4005186,313.166207,155.5375935,123.5704309,60.73928067
8.22_445.1766m/z,HMDB0252733,*,M-H2O-H,C26H28N2O6,34.7,0,-0.682921995,74.1806614,100 - 29.4 - 5.4 - 0.742,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0252733,6-(3-((S)-1-Methoxypropan-2-yloxy)-5-((S)-1-phenylpropan-2-yloxy)benzamido)nicotinic acid,NA,445.1765785,1,8.2179,Only identification found,1,34.7,34.7,176.3648626,94.8043252,49.04873657,88.26539876,171.6120918,0,132.8663632,65.70511907,58.44754621,130.6406098,212.3293969,0,0,0,51.47080994,119.1648724,122.7519396,88.08944366,110.2351031,0,40.61403306,165.5842175,119.9658806,13.57862854,39.39237266,76.60932937,23.54273987,0,57.99180322,0,40.4313683,21.92098999,72.77260646,53.13303387,0,0,49.04309779,9.335372925,28.42926025,0,66.43539429,131.3721644,262.6507757,56.51624604,98.731824,76.11341756,33.20521942,59.72768477,37.81103219,10.68322754,0,0,0,0,0,0,0,96.59836016,10.85324097,0
8.21_417.2670m/z,HMDB0242066,*,M+Hac-H,C24H36N2O4,36.6,0,-1.290054906,84.31604695,100 - 27.3 - 4.39 - 0.524,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0242066,N-Eicosapentaenoyl Asparagine,NA,417.2669706,1,8.210283333,Only identification found,1,36.6,36.6,0,0,11.15698242,0,513.4009862,26.21809387,10.97592163,0,0,222.4976959,261.4906678,0,0,29.57960463,10.27996826,0,0,0,12.30181885,30.55408512,10.2384181,263.6591187,15.17926025,819.1699539,0,60.99438429,0,0,50.47569227,34.65419006,0,0,239.1768627,0,0,36.96520996,32.84791565,0,73.66978407,0,0,249.1751699,0,0,0,0,0,0,14.07618713,11.29408264,195.3549011,0,0,0,0,22.07579041,17.98257446,22.63600159,22.71113586,0
8.20_419.2893m/z,HMDB0303388,*,2M+Hac-H,C11H18NO+,38.3,2.57,-6.116998535,95.66197617,100 - 12.5 - 0.923,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0303388,Candicine,NA,419.2893256,1,8.198883333,Only identification found,1,38.3,38.3,444.6207346,196.044314,403.4470277,123.4227263,495.2081751,217.5342888,294.754807,289.9530583,609.3474908,332.8457143,498.581206,55.83683529,80.24173519,122.1364006,421.0499768,1018.739867,236.3320004,229.2412551,581.1439672,113.6718194,597.1242886,455.7622037,1057.921997,196.5522299,184.679581,537.939095,428.4085832,31.27032474,780.2369638,114.6675759,1157.061428,149.2342419,155.7591347,230.3880443,38.70106859,65.52473974,633.8072634,350.4597197,824.1099563,121.8855295,1058.80177,662.6551697,304.2262212,866.6637454,186.6370054,224.9931474,67.06167674,29.73981514,236.2150199,1231.551226,118.0784769,344.4217755,20.42700195,95.18907788,0,225.408652,199.9233465,474.3488255,311.362512,98.48464457
8.20_590.3472m/z,HMDB0256378,*,M-H2O-H,C29H56NO10P,54.8,82.1,1.353719554,93.41975777,100 - 32.8 - 7.25 - 1.2 - 0.165,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0256378,2-O-Glutaroyl-1-O-palmitoyl-sn-glycero-3-phosphocholine,NA,590.3471674,1,8.198883333,Only identification found,1,54.8,54.8,10992.16315,5133.240773,3951.962839,1791.998471,9308.080653,5728.274723,6185.579835,5339.057418,5578.679261,6339.082036,8288.299869,4582.503479,3446.614873,4308.527756,5271.379466,8146.388926,4347.035557,7361.453832,8287.744471,5654.153591,7558.182142,9644.272339,6845.266631,7100.745492,8747.939585,9000.412854,4980.181739,3604.259973,7881.968533,4889.993126,5622.056231,5341.286925,2020.676269,5505.080149,4272.982765,4821.385203,6664.511615,9182.670227,6079.374391,8399.021194,8033.394902,9593.807406,10313.49234,7678.977335,2185.164469,2248.955922,2979.323192,3006.246097,4309.031098,8326.597088,985.1143147,4405.491427,3223.68281,4794.584667,1119.885456,2738.807312,3500.247084,5007.487756,4051.680718,4315.120077
8.20_781.5253m/z,HMDB0290375,*,M+Cl,C40H79N2O8P,32.1,0.1,-1.951392969,62.75961849,100 - 45.2 - 11.6 - 2.18 - 0.327,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0290375,"SM(d17:1/18:1(12Z)-2OH(9,10))",NA,781.5253486,1,8.202683333,Only identification found,1,32.1,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.21_316.2580m/z,HMDB0259955,*,M+Hac-H,C21H33NO,34.5,0,5.587821655,79.00483277,100 - 23.5 - 2.84 - 0.236,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0259955,"Piperidine, 1-(4-(1-methyl-1-(4-methylcyclohexyl)ethoxy)phenyl)-, cis-",NA,316.2579763,1,8.206483333,Only identification found,1,34.5,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876.7915778,0,0,0,0,0,291.6035726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.14_520.2665m/z,HMDB0240604,*,M-H,C24H44NO9P,37.4,0,-3.089657446,90.45023942,100 - 27.2 - 5.4 - 0.799,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0240604,"LysoPS(18:2(9Z,12Z)/0:0)",NA,520.2664816,1,8.141816667,Only identification found,1,37.4,37.4,1120.868211,692.824451,507.3262863,276.352837,1257.586852,1020.14647,1077.308618,1192.329356,932.6027075,698.1021481,491.9033215,588.6577286,675.6697117,944.0463477,1016.941303,1006.380274,1213.63002,755.5856383,930.1791802,604.8723464,582.8653355,893.888742,836.2667355,1282.416425,1059.196299,641.8677898,1008.06909,420.2556506,479.652196,626.6625197,668.8506449,695.2018698,209.8678126,770.6030272,651.5987266,579.7318875,966.6616823,959.6340854,1050.372222,1118.310478,1242.695834,1036.159473,1094.617062,805.3683451,592.4296619,821.3530295,553.0628706,796.7491722,550.7672129,773.0767546,388.7948654,1491.460217,720.5647227,941.7217332,229.9569833,883.7913541,438.9863747,849.7420177,569.0197735,247.9201363
8.14_552.2047m/z,HMDB0243654,*,M+Hac-H,C24H33N5O8S,38.2,0,-0.472414796,91.65220417,100 - 29.3 - 10.3 - 2.14 - 0.376,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0243654,(p-SCN-Bn)-dota,NA,552.2047236,1,8.141816667,Only identification found,1,38.2,38.2,1951.76332,811.8375223,522.2139983,283.3394484,2730.247657,493.5247173,1797.093217,1537.880008,1106.481625,705.0412777,484.9082778,199.2221948,203.7802981,416.6896075,1750.135063,1277.765553,1086.121843,1444.103062,1058.421311,249.1492037,543.1753984,1006.764177,1152.157513,781.9786652,3313.311955,557.1226688,1885.654334,118.6380968,383.8833368,225.0866192,974.5376254,649.0277582,152.6841604,778.6329443,223.4975804,171.4148551,1177.446567,1157.358923,1926.056467,540.0008688,2747.362952,1854.809809,1270.103287,854.1177689,602.7077957,882.0376672,647.2043424,831.0098024,566.2518074,1298.700156,96.73822165,1540.273683,271.0064985,413.5266533,66.56768266,350.1358479,109.0886459,1145.202758,570.4523327,59.4694661
